"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"5162","SN 2009ld","22:49:48.410","+11:38:46.79","SN IIP","","Anon.           ","","","","","","","","","0","1","","18.5","","2009-11-05 00:00:00.000","","[Discoverer=Sanders, Holtzman; LOSS; DiscoveryRef=CBET 2021; PositionRef=CBET 2021; Orig Type=IIP  ]","","","","",""
"5160","SN 2009lb","04:04:35.971","+33:17:26.99","SN IIP","","UGC 2944        ","","","","","","","","","0","1","","17.3","","2009-11-12 00:00:00.000","","[Discoverer=Rich; DiscoveryRef=CBET 2014; PositionRef=CBET 2014; Orig Type=IIP  ]","","","","",""
"5143","SN 2009kl","10:07:56.750","-35:13:59.30","SN IIP","","IC 2548         ","","","","","","","","","0","1","","16.8","","2009-10-23 00:00:00.000","","[Discoverer=Parker; DiscoveryRef=CBET 1993; PositionRef=CBET 1993; Orig Type=IIP  ]","","","","",""
"5137","SN 2009kf","16:12:54.000","+55:38:13.81","SN IIP","","Anon.           ","","","","","","","","","0","1","","21.8","","2009-06-10 00:00:00.000","","[Discoverer=Pan-STARRS; DiscoveryRef=CBET 1988; PositionRef=CBET 1988; Orig Type=II-P ]","","","","",""
"5115","SN 2009jk","06:31:03.170","+24:49:13.40","SN IIP","","Anon.           ","","","","","","","","","0","1","","23","","2009-08-24 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1961; PositionRef=CBET 1961; Orig Type=IIP  ]","","","","",""
"5086","SN 2009ii","07:01:05.580","+51:15:50.18","SN IIP","","UGC 3627        ","","","","","","","","","0","1","","18.5","","2009-08-21 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1920; PositionRef=CBET 1920; Orig Type=IIP  ]","","","","",""
"5082","SN 2009ie","02:48:13.901","+34:24:52.81","SN IIP","","NGC 1093        ","","","","","","","","","0","1","","19.3","","2009-07-24 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1915; PositionRef=CBET 1915; Orig Type=IIP  ]","","","","",""
"5079","SN 2009ib","04:17:39.919","-62:46:38.71","SN IIP","","NGC 1559        ","","","","","","","","","0","1","","14.7","","2009-08-06 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1902; PositionRef=CBET 1902; Orig Type=IIP  ]","","","","",""
"5067","SN 2009hq","12:10:38.030","+16:02:21.08","SN IIP","","NGC 4152        ","","","","","","","","","0","1","","15.5","","2009-07-30 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1890; PositionRef=CBET 1890; Orig Type=IIP  ]","","","","",""
"5056","SN 2009hf","00:37:21.790","-19:56:42.22","SN IIP","","NGC 175         ","","","","","","","","","0","1","","17.2","","2009-07-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1869; PositionRef=CBET 1869; Orig Type=IIP  ]","","","","",""
"5049","SN 2009gz","22:25:07.380","+17:35:02.62","SN IIP","","Anon.           ","","","","","","","","","0","1","","21.9","","2009-05-24 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]","","","","",""
"5047","SN 2009gx","12:57:23.410","-04:33:51.08","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.8","","2009-05-23 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]","","","","",""
"5045","SN 2009gv","13:48:38.390","+26:22:20.50","SN IIP","","Anon.           ","","","","","","","","","0","1","","20.9","","2009-05-22 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]","","","","",""
"5031","SN 2009gh","19:29:16.601","+72:08:12.91","SN IIP","","MCG +12-18-2    ","","","","","","","","","0","1","","16.6","","2009-06-17 00:00:00.000","","[Discoverer=Rich; DiscoveryRef=CBET 1850; PositionRef=CBET 1850; Orig Type=IIP  ]","","","","",""
"5024","SN 2009ga","23:28:26.779","+22:24:50.62","SN IIP","","NGC 7678        ","","","","","","","","","0","1","","16.2","","2009-06-08 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1839; PositionRef=CBET 1839; Orig Type=IIP  ]","","","","",""
"4989","SN 2009et","12:43:46.450","+10:46:23.81","SN IIP","","IC 3704         ","","","","","","","","","0","1","","19.3","","2009-05-20 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1813; PositionRef=CBET 1813; Orig Type=IIP  ]","","","","",""
"4988","SN 2009es","23:59:14.419","+46:52:36.91","SN IIP","","IC 1525         ","","","","","","","","","0","1","","17.7","","2009-05-24 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1812; PositionRef=CBET 1812; Orig Type=IIP  ]","","","","",""
"4965","SN 2009dw","13:36:09.451","+34:03:19.01","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.2","","2009-04-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=IIP  ]","","","","",""
"4964","SN 2009dv","13:24:40.150","+16:34:05.48","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.3","","2009-04-18 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=IIP  ]","","","","",""
"4955","SN 2009dm","11:30:20.141","+44:09:49.21","SN IIP","","MCG +07-24-16   ","","","","","","","","","0","1","","17.5","","2009-04-19 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 1773; PositionRef=CBET 1773; Orig Type=IIP  ]","","","","",""
"4950","SN 2009dh","13:58:19.380","+20:10:51.10","SN IIP","","Anon.           ","","","","","","","","","0","1","","18.8","","2009-03-03 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=IIp  ]","","","","",""
"4940","SN 2009cy","09:40:55.440","+01:16:08.29","SN IIP","","Anon.           ","","","","","","","","","0","1","","17.2","","2009-03-18 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1755; PositionRef=CBET 1755; Orig Type=IIP  ]","","","","",""
"4919","SN 2009cd","10:23:18.590","+49:05:16.51","SN IIP","","Anon.           ","","","","","","","","","0","1","","21.4","","2009-02-28 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1753; PositionRef=CBET 1753; Orig Type=IIP  ]","","","","",""
"4914","SN 2009bz","15:19:26.040","+11:03:30.10","SN IIP","","UGC 9814        ","","","","","","","","","0","1","","16.8","","2009-03-29 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1748; PositionRef=CBET 1748; Orig Type=IIP  ]","","","","",""
