"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"112861","SN 2022pzh","00:16:19.123","+45:08:15.32","SN II","0.045","","","ZTF","ZTF","ZTF","ZTF","ZTF22aawptbl","P48 - ZTF-Cam","LT - SPRAT","1","1","","20.48","g-ZTF","2022-07-26 10:48:00.000","ZTF_Bot1","","","2022TNSTR2141....1F","2022TNSCR2646....1H","",""
"112444","SN 2022pjl","21:56:40.958","-09:30:52.34","SN II","0.0805","","","ANTARES, ATLAS, MASTER, Pan-STARRS","ZTF, ATLAS, MASTER, Pan-STARRS","ZTF","ANTARES, ATLAS, MASTER, Pan-STARRS","ZTF22aaspkif","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.6782","r-ZTF","2022-07-23 09:25:30.144","ANTARES_bot","","","2022TNSTR2073....1A","2022TNSCR2464....1P","",""
"111889","SN 2022oor","15:04:29.806","+02:20:18.82","SN II","0.031968","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22aaslyzf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.1609","g-ZTF","2022-07-09 07:56:21.984","ZTF_CLU_PUBLIC","","","2022TNSTR1931....1D","2022TNSCR2177....1S","",""
"111879","SN 2022ooh","01:53:14.700","-13:44:29.80","SN II","0.035","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS22tdf","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.22","cyan-ATLAS","2022-07-08 14:17:19.104","ATLAS_Bot1","","","2022TNSTR1917....1T","2022TNSCR2228....1S","",""
"111837","SN 2022omr","23:41:41.100","+50:02:58.96","SN II","0.023","WISEA J234140.96+500258.9","","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts","ZTF22aasojye","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.3793","g-ZTF","2022-07-08 09:16:05.002","ALeRCE","","","2022TNSTR1915....1M","2022TNSCR2203....1D","",""
"111712","SN 2022oic","03:03:54.560","+10:31:18.19","SN II","0.025","","","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS22srs","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.341","orange-ATLAS","2022-07-04 14:13:48.288","ATLAS_Bot1","","","2022TNSTR1886....1T","2022TNSCR2560....1P","",""
"111628","SN 2022oey","03:48:29.040","+70:08:12.73","SN II","0.004","UGC 02855","0.004003","ALeRCE, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ALeRCE, ATLAS, GaiaAlerts","ZTF22aarynsk","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.2876","r-ZTF","2022-07-04 11:04:39.000","ALeRCE","","","2022TNSTR1863....1M","2022TNSCR2308....1H","",""
"111496","SN 2022nzx","01:31:46.680","+33:36:58.00","SN II","0.0166549999","","","GaiaAlerts, ATLAS, ALeRCE, Pan-STARRS","GaiaAlerts, ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","Gaia22csk","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.55","G-Gaia","2022-06-29 08:39:50.400","Gaia_Bot1","","","2022TNSTR1841....1H","2022TNSCR1959....1S","",""
"111180","SN 2022nnx","23:43:43.819","+05:49:38.63","SN II","0.035","SDSS J234343.79+054941.8","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aapjrvz","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","18.8641","g-ZTF","2022-06-25 10:25:19.001","ALeRCE","","","2022TNSTR1762....1F","2022TNSCR2285....1S","",""
"110994","SN 2022ngt","16:07:44.629","+67:57:15.91","SN II","0.02","WISEA J160744.23+675716.3","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF22aaoxhuh","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.759","g-ZTF","2022-06-22 07:23:05.997","ALeRCE","","","2022TNSTR1728....1M","2022TNSCR1988....1S","",""
"110825","SN 2022nah","00:46:56.910","-21:50:49.60","SN II","0.021435","","","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS22qyk","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.81","orange-ATLAS","2022-06-19 07:37:19.776","ATLAS_Bot1","","","2022TNSTR1707....1T","2022TNSCR2368....1S","",""
"110774","SN 2022myi","18:29:19.130","+29:28:44.36","SN II","0.05","WISEA J182918.81+292847.1","","ALeRCE, ATLAS, Fink, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ALeRCE, ATLAS, Fink, GaiaAlerts, Pan-STARRS","ZTF22aaokebo","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.9074","r-ZTF","2022-06-13 07:26:20.000","ALeRCE","","","2022TNSTR1691....1F","2022TNSCR1871....1S","",""
"110464","SN 2022mmr","23:31:53.362","-05:00:43.85","SN II","0.0173","IC 1498","0.017312","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aanzbru","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.2819","g-ZTF","2022-06-10 10:13:44.000","ALeRCE","","","2022TNSTR1618....1M","2022TNSCR1783....1S","",""
"110375","SN 2022mji","09:42:54.070","+31:51:03.56","SN II","0.004","","","ATLAS, GaiaAlerts, ALeRCE, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ATLAS22qnq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.361","orange-ATLAS","2022-06-09 06:21:10.080","ATLAS_Bot1","","","2022TNSTR1607....1T","2022TNSCR1666....1S","",""
"110326","SN 2022mhm","02:27:00.340","+42:48:35.64","SN II","0.027","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS, GaiaAlerts, ZTF","ZTF22aanmbrl","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.11","r-ZTF","2022-06-07 11:22:33.600","ZTF_Bot1","","","2022TNSTR1600....1F","2022TNSCR1835....1S","",""
"110313","SN 2022mgz","09:41:40.680","+16:57:07.27","SN II","0.027","","","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS22qib","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, PS1 - GPC1","P60 - SEDM","1","1","","17.279","orange-ATLAS","2022-06-06 16:59:20.832","ATLAS_Bot1","","","2022TNSTR1581....1T","2024TNSCR3551....1S","",""
"110192","SN 2022mci","10:30:11.500","+43:21:45.94","SN II","0.013856","","","ATLAS, GaiaAlerts, ALeRCE","ATLAS, GaiaAlerts, ZTF","ZTF","ALeRCE, ATLAS, GaiaAlerts","ATLAS22qec","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.477","orange-ATLAS","2022-06-05 06:06:26.208","ATLAS_Bot1","","","2022TNSTR1558....1T","2024TNSCR3556....1K","",""
"110116","SN 2022lzn","12:42:59.268","+48:22:13.48","SN II","0.03","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22aamssbr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.22","r-ZTF","2022-06-03 05:38:24.000","ZTF_Bot1","","","2022TNSTR1563....1F","2022TNSCR1714....1P","",""
"109769","SN 2022lmf","20:15:05.251","-16:19:45.32","SN II","0.0265","","","Pan-STARRS, ATLAS, ZTF","Pan-STARRS, ATLAS, ZTF","ZTF","ATLAS, Pan-STARRS, ZTF","PS22etn","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.07","w-P1","2022-05-31 12:38:39.840","PS2_Bot1","","","2022TNSTR1514....1C","2022TNSCR1783....1S","",""
"109681","SN 2022lix","14:18:06.730","+37:14:04.52","SN II","0.06804","","","ZTF, ATLAS, Fink, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, Pan-STARRS, ZTF","ZTF22aalorla","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Lick-3m - KAST","1","1","","20.19","g-ZTF","2022-05-27 07:14:52.800","ZTF_Bot1","","","2022TNSTR1498....1F","2022TNSCR2227....1P","",""
"109659","SN 2022lic","23:43:02.800","+06:39:54.58","SN II","0.04","","","GaiaAlerts, ALeRCE, ATLAS, Pan-STARRS","GaiaAlerts, ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","Gaia22bzq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.69","G-Gaia","2022-05-06 11:16:48.000","Gaia_Bot1","","","2022TNSTR1483....1H","2022TNSCR2067....1P","",""
"109572","SN 2022lev","23:53:43.780","-01:47:14.64","SN II","0.065","","","ATLAS, GaiaAlerts, Pan-STARRS, ALeRCE, DESIRT","ATLAS, GaiaAlerts, Pan-STARRS, ZTF, DESIRT","ZTF","ALeRCE, ATLAS, DESIRT, GaiaAlerts, Pan-STARRS","ATLAS22pjm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, CTIO-4m - DECAM, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.272","orange-ATLAS","2022-05-26 03:45:35.424","ATLAS_Bot1","","","2022TNSTR1462....1T","2024TNSCR3189....1S","",""
"109398","SN 2022kye","21:01:47.880","-19:32:10.79","SN II","0.041","","","Pan-STARRS, ZTF, ATLAS, GaiaAlerts","Pan-STARRS, ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","PS22epo","ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.76","w-P1","2022-05-25 12:40:34.752","PS2_Bot1","","","2022TNSTR1440....1C","2022TNSCR1882....1S","",""
"109170","SN 2022kpm","12:07:10.741","+13:14:57.54","SN II","0.0211","","","ZTF","ZTF","ZTF","ZTF","ZTF22aakvfvr","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.54","g-ZTF","2022-05-13 06:50:23.000","ZTF_Bot1","","","2022TNSTR1407....1F","2024TNSCR3587....1S","",""
"109131","SN 2022knz","16:14:19.406","+57:43:10.94","SN II","0.06","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS22opk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.393","cyan-ATLAS","2022-05-24 10:17:32.640","ATLAS_Bot1","","","2022TNSTR1404....1T","2022TNSCR1749....1S","",""
"108849","SN 2022kdr","18:01:24.099","+73:51:44.95","SN II","0.04","WISEA J180124.01+735144.5","","ALeRCE, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aakiafr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.1031","r-ZTF","2022-05-19 07:09:42.002","ALeRCE","","","2022TNSTR1344....1M","2024TNSCR3283....1S","",""
"108792","SN 2022kbn","14:43:26.335","-14:20:02.34","SN II","0.04106","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22aajowwt","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.77","r-ZTF","2022-05-10 08:02:24.000","ZTF_Bot1","","","2022TNSTR1339....1F","2022TNSCR1517....1P","",""
"108791","SN 2022kbm","16:25:18.320","+09:01:13.26","SN II","0.03","","","ALeRCE, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF22aakaygk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.7088","g-ZTF","2022-05-15 07:21:31.000","ALeRCE","","","2022TNSTR1331....1M","2022TNSCR1410....1S","",""
"108520","SN 2022jzj","12:46:54.700","-11:38:04.74","SN II","0.0083","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts","ATLAS22nyv","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","P200 - DBSP","1","1","","18.137","orange-ATLAS","2022-05-16 02:51:38.016","ATLAS_Bot1","","","2022TNSTR1315....1T","2024TNSCR3555....1S","",""
"108513","SN 2022jzc","12:05:28.670","+50:31:36.80","SN II","0.0029","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, ZTF","ZTF22aakdbia","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.8","r-ZTF","2022-05-16 04:53:45.600","ZTF_Bot1","","","2022TNSTR1318....1F","2022TNSCR1323....1B","",""
"108402","SN 2022jux","08:07:22.257","+40:23:34.80","SN II","0.026358","","","ZTF, YSE","ZTF, Pan-STARRS","ZTF","Pan-STARRS, YSE, ZTF","ZTF22aajutqu","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.96","g-ZTF","2022-05-13 04:24:57.600","ZTF_Bot1","","","2022TNSTR1291....1F","2022TNSCR2791....1S","",""
"108267","SN 2022jpw","18:08:45.690","+03:59:24.14","SN II","0.031","SDSS J180845.36+035924.9","","ALeRCE, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, Fink, GaiaAlerts","ZTF22aajlsrh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.978","r-ZTF","2022-05-09 09:04:28.004","ALeRCE","","","2022TNSTR1221....1M","2022TNSCR1329....1S","",""
"108243","SN 2022joy","11:43:15.170","+32:51:08.75","SN II","0.0333359987","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ZTF22aajhkpo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.1066","r-ZTF","2022-05-09 05:43:35.040","ZTF_CLU_PUBLIC","","","2022TNSTR1231....1D","2022TNSCR1311....1S","",""
"108223","SN 2022joe","14:29:20.647","-22:56:09.55","SN II","0.025858","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22aajipum","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.82","r-ZTF","2022-05-08 06:33:07.200","ZTF_Bot1","","","2022TNSTR1220....1F","2024TNSCR3587....1S","",""
"108218","SN 2022jnz","18:42:43.516","+47:53:00.97","SN II","0.05","WISEA J184243.10+475307.4","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aajeyek","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","21.0903","g-ZTF","2022-05-02 09:50:22.004","ALeRCE","","","2022TNSTR1215....1F","2022TNSCR1925....1S","",""
"108215","SN 2022jnw","12:38:09.100","+71:24:59.47","SN II","0.023583","UGC  7809","","ALeRCE, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF22aajhlaj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.5171","r-ZTF","2022-05-08 04:14:59.997","ALeRCE","","","2022TNSTR1215....1F","2022TNSCR1386....1P","",""
"108209","SN 2022jnq","13:04:29.880","+03:40:20.02","SN II","0.03","SDSS J130429.93+034021.4","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aajhyin","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","19.5334","r-ZTF","2022-05-08 06:03:41.996","ALeRCE","","","2022TNSTR1215....1F","2022TNSCR1411....1H","",""
"107627","SN 2022irp","08:56:47.470","+29:55:22.74","SN II","0.033047","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF22aaialae","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.14","r-ZTF","2022-04-28 04:17:45.600","ZTF_Bot1","","","2022TNSTR1103....1F","2022TNSCR1322....1S","",""
"107530","SN 2022iob","19:10:37.082","+37:39:18.70","SN II","0.028","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF22aahyqkz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.8703","g-ZTF","2022-04-27 10:22:16.032","ZTF_CLU_PUBLIC","","","2022TNSTR1091....1D","2024TNSCR3587....1S","",""
"107516","SN 2022inn","11:21:27.070","+63:01:24.60","SN II","0.010837","UGC 06365","0.010837","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts","ZTF22aahwmww","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0463","g-ZTF","2022-04-27 04:55:20.001","ALeRCE","","","2022TNSTR1085....1M","2022TNSCR1107....1I, 2022TNSCR1480....1S","",""
"107425","SN 2022ikc","14:40:08.421","+00:54:25.19","SN II","0.0343","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22aahibvx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.62","r-ZTF","2022-04-24 07:33:36.000","ZTF_Bot1","","","2022TNSTR1081....1F","2022TNSCR1178....1P","",""
"107388","SN 2022iir","13:24:34.526","+15:26:13.36","SN II","0.008","SDSS J132434.47+152614.0","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF22aahhgfx","P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","19.4996","g-ZTF","2022-04-25 08:56:06.003","ALeRCE","","","2022TNSTR1074....1M","2022TNSCR1281....1S","",""
"107267","SN 2022iea","13:41:37.540","+14:17:37.47","SN II","0.0426","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS22mqs","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.875","orange-ATLAS","2022-04-23 08:31:39.648","ATLAS_Bot1","","","2022TNSTR1050....1T","2022TNSCR1897....1P","",""
"106897","SN 2022hql","13:48:06.211","+12:04:29.87","SN II","0.023","SDSS J134806.15+120418.2","0.0234572","ALeRCE, ATLAS","ZTF, ATLAS","ZTF, None","ALeRCE, ATLAS","ZTF22aafsqud","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Gemini-S - GMOS-S, P60 - SEDM","1","1","","18.541","g-ZTF","2022-04-15 07:09:27.996","ALeRCE","","","2022TNSTR.985....1F","2022TNSCR1083....1C, 2022TNSCR1161....1J","",""
"106805","SN 2022hna","15:52:23.040","+61:23:14.28","SN II","0.0368","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF19abkxeft","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.774","g-ZTF","2022-04-10 06:52:37.920","ZTF_CLU_PUBLIC","","","2022TNSTR.979....1D","2022TNSCR1109....1S","",""
"106360","SN 2022gwg","13:50:25.692","+68:33:18.22","SN II","0.031218","KUG 1349+688","0.031218","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22aaevwec","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.7421","g-ZTF","2022-04-07 09:29:59.997","ALeRCE","","","2022TNSTR.894....1M","2022TNSCR1037....1H","",""
"106039","SN 2022gkd","13:32:13.436","-22:37:44.17","SN II","0.030248","","","ZTF","ZTF","ZTF","ZTF","ZTF22aaeasul","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.3812","g-ZTF","2022-04-03 07:31:58.368","ZTF_CLU_PUBLIC","","","2022TNSTR.873....1D","2022TNSCR1083....1C","",""
"106024","SN 2022gjo","18:52:23.380","+73:11:25.76","SN II","0.024874","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ZTF22aaedebi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.9","g-ZTF","2022-04-04 08:12:28.800","ZTF_Bot1","","","2022TNSTR.872....1F","2022TNSCR.955....1C","",""
"106005","SN 2022giv","12:23:14.914","+51:11:28.34","SN II","0.03118","","","ZTF, ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF18aaqkywr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.5047","g-ZTF","2022-04-02 10:18:00.288","ZTF_CLU_PUBLIC","","","2022TNSTR.873....1D","2024TNSCR3587....1S","",""
"105767","SN 2022fzx","07:42:59.965","+32:19:53.99","SN II","0.02911","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF22aadtowh","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - NGPS","1","1","","18.71","g-ZTF","2022-04-03 03:44:38.400","ZTF_Bot1","","","2022TNSTR.864....1F","2025TNSCR3839....1R","",""
"105559","SN 2022fsy","11:23:33.215","+39:47:14.68","SN II","0.0217","","","ZTF","ZTF","ZTF","ZTF","ZTF22aaddwlv","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.1031","r-ZTF","2022-04-02 08:55:12.288","ZTF_CLU_PUBLIC","","","2022TNSTR.856....1D","2024TNSCR3587....1S","",""
"105474","SN 2022fps","13:30:21.250","+30:17:50.17","SN II","0.03735","","","ATLAS, ZTF, YSE, Pan-STARRS, GaiaAlerts","ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, YSE, ZTF","ATLAS22kig","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.349","cyan-ATLAS","2022-03-31 11:19:31.296","ATLAS_Bot1","","","2022TNSTR.836....1T","2022TNSCR1027....1C","",""
"105424","SN 2022fny","18:00:07.654","+68:35:12.52","SN II","0.02","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS22kgw","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.862","orange-ATLAS","2022-03-31 14:15:33.696","ATLAS_Bot1","","","2022TNSTR.836....1T","2022TNSCR1002....1C","",""
